time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2017-05-21,26.8,25.0,28.0,0.0,,85.0,10.1,,1003.9,
2017-05-22,29.3,26.0,33.0,0.3,,117.0,13.2,,1003.7,
2017-05-23,29.8,27.4,,0.0,,,,,,
2017-05-24,27.2,25.0,30.0,2.8,,11.0,11.7,,1006.4,
2017-05-25,26.5,25.0,29.0,1.8,,11.0,12.8,,972.7,
2017-05-26,26.9,23.0,32.0,0.0,,58.0,11.0,,972.5,
2017-05-27,27.7,21.0,33.0,,,,7.2,,1009.4,
2017-05-28,28.4,22.0,33.0,,,,7.0,,1008.8,
2017-05-29,28.7,23.0,33.0,,,,8.9,,1008.0,
2017-05-30,28.7,25.0,33.0,,,,9.6,,1007.7,
2017-05-31,29.9,26.0,35.0,,,111.0,12.0,,1004.5,
2017-06-01,32.8,27.0,37.0,,,162.0,10.7,,1000.0,
2017-06-02,34.2,28.0,39.0,,,228.0,9.2,,998.9,
2017-06-03,35.6,29.0,40.0,,,220.0,11.9,,960.6,
2017-06-04,35.1,29.0,41.0,,,,8.9,,997.0,
2017-06-05,34.3,28.0,41.0,,,146.0,12.2,,998.9,
2017-06-06,28.7,24.0,36.0,21.6,,69.0,16.4,,1004.9,
2017-06-07,26.4,24.0,29.0,41.4,,328.0,8.5,,1008.5,
2017-06-08,29.2,25.0,34.0,0.0,,64.0,8.2,,1006.5,
2017-06-09,29.3,26.0,33.0,3.6,,115.0,13.5,,1005.7,
2017-06-10,28.9,27.0,33.0,0.0,,118.0,11.3,,1005.3,
2017-06-11,29.8,27.0,33.0,,,102.0,11.3,,1004.3,
2017-06-12,30.1,28.0,34.0,,,112.0,11.3,,1002.9,
2017-06-13,28.1,25.0,31.0,56.9,,69.0,8.4,,1004.0,
2017-06-14,27.6,27.0,31.0,0.0,,78.0,11.1,,1005.5,
2017-06-15,29.8,27.0,34.0,,,92.0,10.6,,1003.8,
2017-06-16,29.6,28.0,33.0,,,49.0,11.1,,1002.5,
2017-06-17,27.9,25.0,30.0,,,46.0,9.7,,1003.4,
2017-06-18,27.6,26.0,29.0,0.0,,90.0,8.3,,1003.0,
2017-06-19,27.7,25.0,32.0,20.3,,85.0,9.3,,1002.4,
2017-06-20,29.3,25.0,33.0,,,127.0,7.7,,1001.6,
2017-06-21,30.6,27.0,33.0,0.0,,84.0,8.3,,1001.0,
2017-06-22,30.4,27.0,36.0,0.0,,90.0,11.1,,964.4,
2017-06-23,30.5,27.0,34.0,0.3,,118.0,14.3,,1003.0,
2017-06-24,30.7,28.0,35.0,0.0,,121.0,13.0,,1002.5,
2017-06-25,29.3,26.0,34.0,43.2,,144.0,10.2,,1003.4,
2017-06-26,29.4,26.0,33.0,13.7,,92.0,10.3,,1005.3,
2017-06-27,29.6,27.0,33.0,0.0,,115.0,12.6,,1006.1,
2017-06-28,27.7,24.0,31.0,4.3,,95.0,10.9,,969.3,
2017-06-29,27.1,25.0,32.0,28.2,,70.0,11.6,,1006.3,
2017-06-30,28.8,26.0,32.0,0.5,,114.0,11.3,,1003.9,
2017-07-01,29.7,27.0,33.0,0.0,,180.0,7.4,,1002.1,
2017-07-02,29.7,27.0,32.0,0.3,,,6.5,,1001.4,
2017-07-03,28.3,27.0,31.0,0.8,,45.0,7.2,,964.3,
2017-07-04,28.3,26.0,32.0,0.8,,74.0,9.2,,1002.8,
2017-07-05,28.4,27.0,31.0,7.6,,62.0,11.8,,1004.9,
2017-07-06,28.9,27.0,31.0,11.2,,106.0,11.6,,1004.5,
2017-07-07,28.0,25.0,32.0,0.0,,96.0,12.3,,1003.8,
2017-07-08,27.5,25.0,33.0,59.4,,105.0,10.6,,1005.0,
2017-07-09,29.9,26.0,32.0,1.3,,151.0,8.1,,1005.0,
2017-07-10,27.4,25.0,30.0,0.0,,27.0,8.0,,1004.0,
2017-07-11,27.8,25.0,30.0,8.6,,87.0,11.5,,1005.7,
2017-07-12,27.3,26.0,29.0,31.2,,95.0,9.2,,1007.9,
2017-07-13,28.6,25.0,32.0,65.3,,96.0,9.7,,1006.7,
2017-07-14,28.3,26.0,32.0,4.3,,70.0,8.8,,1005.3,
2017-07-15,27.5,26.0,31.0,6.9,,,7.0,,1004.9,
2017-07-16,28.7,25.0,34.0,7.4,,32.0,11.9,,1003.4,
2017-07-17,26.7,25.0,29.0,131.8,,58.0,14.1,,1004.3,
2017-07-18,27.3,26.0,30.0,12.7,,80.0,7.7,,1007.1,
2017-07-19,27.4,25.0,30.0,7.6,,104.0,10.4,,1005.7,
2017-07-20,26.4,25.0,29.0,10.7,,78.0,9.0,,1005.4,
2017-07-21,26.8,25.0,29.0,6.6,,95.0,7.7,,1007.7,
2017-07-22,28.0,25.0,32.0,0.0,,19.0,8.5,,1008.8,
2017-07-23,29.8,25.0,34.0,4.8,,297.0,8.2,,1006.2,
2017-07-24,29.0,26.0,33.0,0.0,,359.0,8.9,,1003.3,
2017-07-25,27.6,26.0,31.0,21.8,,6.0,8.0,,1003.5,
2017-07-26,29.8,26.0,35.0,0.0,,88.0,7.2,,1003.5,
2017-07-27,31.0,26.0,35.0,,,79.0,7.3,,1003.2,
2017-07-28,29.9,27.0,35.0,,,,6.8,,1004.3,
2017-07-29,31.9,26.0,36.0,,,,7.3,,1002.5,
2017-07-30,32.4,28.0,37.0,,,230.0,8.3,,999.1,
2017-07-31,30.9,26.0,38.0,,,117.0,8.8,,998.6,
2017-08-01,30.0,26.0,34.0,,,188.0,8.9,,1000.4,
2017-08-02,28.8,27.0,33.0,17.0,,58.0,8.6,,999.4,
2017-08-03,27.7,25.0,30.0,10.7,,18.0,5.5,,998.6,
2017-08-04,27.6,26.0,30.0,42.4,,,4.6,,998.8,
2017-08-05,27.8,27.0,31.0,0.0,,76.0,10.8,,1001.5,
2017-08-06,30.6,27.0,34.0,1.0,,110.0,9.0,,1004.4,
2017-08-07,30.9,28.0,36.0,5.1,,145.0,7.1,,966.5,
2017-08-08,32.5,28.0,37.0,4.1,,103.0,9.1,,1002.8,
2017-08-09,32.3,28.0,36.0,0.0,,92.0,8.1,,1002.1,
2017-08-10,29.7,26.0,33.0,,,,8.7,,1002.6,
2017-08-11,32.2,28.0,37.0,,,121.0,11.9,,1002.6,
2017-08-12,31.2,29.0,34.0,,,112.0,10.8,,1003.8,
2017-08-13,30.8,29.0,33.0,,,125.0,9.8,,1004.8,
2017-08-14,28.2,26.0,32.0,,,118.0,11.1,,1004.8,
2017-08-15,26.6,23.0,29.0,36.8,,109.0,10.5,,1005.3,
2017-08-16,26.5,25.0,29.0,20.1,,106.0,12.2,,1005.5,
2017-08-17,26.4,24.0,28.0,27.2,,69.0,8.4,,1007.5,
2017-08-18,26.8,26.0,30.0,13.2,,322.0,5.3,,1009.5,
2017-08-19,28.6,25.0,33.0,0.0,,,5.3,,1009.2,
2017-08-20,29.9,26.0,34.0,0.0,,93.0,7.6,,1007.2,
2017-08-21,30.2,26.0,33.0,,,86.0,9.1,,1004.4,
2017-08-22,31.6,27.0,36.0,,,38.0,8.0,,1001.7,
2017-08-23,28.8,25.0,33.0,1.5,,0.0,8.8,,1000.0,
2017-08-24,27.1,24.0,28.0,20.8,,233.0,15.2,,1000.7,
2017-08-25,26.9,26.0,30.0,13.2,,88.0,13.8,,1005.0,
2017-08-26,27.4,25.0,33.0,13.0,,48.0,7.5,,1006.2,
2017-08-27,29.1,25.0,33.0,0.0,,305.0,7.5,,1004.8,
2017-08-28,29.4,25.0,34.0,,,,12.2,,1004.6,
2017-08-29,26.3,25.0,29.0,1.5,,92.0,12.1,,1006.6,
2017-08-30,26.4,25.0,28.0,31.5,,70.0,11.8,,970.6,
2017-08-31,29.7,25.0,33.0,22.4,,,6.8,,1008.1,
2017-09-01,29.8,27.0,33.0,0.0,,83.0,8.6,,1005.3,
2017-09-02,30.7,27.0,35.0,,,138.0,9.3,,1003.1,
2017-09-03,28.6,27.0,34.0,2.8,,91.0,10.1,,1004.4,
2017-09-04,28.4,27.0,31.0,2.5,,63.0,7.3,,1005.2,
2017-09-05,28.6,27.0,33.0,0.0,,70.0,7.8,,1005.4,
2017-09-06,29.4,26.0,33.0,0.0,,91.0,6.1,,1005.8,
2017-09-07,27.6,26.0,32.0,0.3,,55.0,8.7,,1007.5,
2017-09-08,27.1,26.0,29.0,0.0,,74.0,8.1,,1007.7,
2017-09-09,27.1,26.0,29.0,2.5,,79.0,9.7,,1006.1,
2017-09-10,28.1,24.0,31.0,8.4,,77.0,10.0,,1007.0,
2017-09-11,27.3,24.0,30.0,0.5,,,6.5,,1009.1,
2017-09-12,28.2,26.0,32.0,5.1,,,5.7,,1010.3,
2017-09-13,29.3,26.0,33.0,0.0,,5.0,7.8,,1009.6,
2017-09-14,29.7,26.0,33.0,20.6,,327.0,10.0,,1007.1,
2017-09-15,26.5,25.0,30.0,8.1,,13.0,15.7,,1005.8,
2017-09-16,25.2,24.0,29.0,57.9,,14.0,11.3,,1009.6,
2017-09-17,28.9,24.0,33.0,0.0,,270.0,6.1,,1010.8,
2017-09-18,30.3,27.0,35.0,,,,7.8,,1008.1,
2017-09-19,30.7,28.0,35.0,,,120.0,14.1,,1007.0,
2017-09-20,29.4,28.0,34.0,2.3,,105.0,10.2,,1007.8,
2017-09-21,29.9,26.0,33.0,0.0,,48.0,7.8,,1007.8,
2017-09-22,28.2,27.0,32.0,5.8,,28.0,8.2,,1008.7,
2017-09-23,28.7,26.0,32.0,0.0,,82.0,4.9,,1009.5,
2017-09-24,29.9,26.0,34.0,,,80.0,4.9,,1006.8,
2017-09-25,26.8,26.0,30.0,21.1,,333.0,9.7,,1004.5,
2017-09-26,28.7,26.0,32.0,2.3,,97.0,10.8,,1008.9,
2017-09-27,29.4,27.0,33.0,5.8,,,7.1,,1009.7,
2017-09-28,30.4,26.0,35.0,0.0,,,8.2,,1008.4,
2017-09-29,28.4,26.0,33.0,0.3,,70.0,7.8,,1009.7,
2017-09-30,27.8,26.0,30.0,0.0,,74.0,7.8,,1011.3,
2017-10-01,29.1,26.0,33.0,1.8,,116.0,10.3,,972.0,
2017-10-02,29.2,27.0,34.0,15.0,,73.0,8.4,,1009.0,
2017-10-03,26.8,25.0,31.0,17.5,,67.0,8.3,,1010.7,
2017-10-04,26.9,25.0,33.0,11.9,,43.0,8.6,,1012.2,
2017-10-05,27.5,24.0,32.0,6.6,,14.0,8.5,,1012.2,
2017-10-06,26.9,25.0,30.0,0.0,,,7.6,,1011.7,
2017-10-07,25.9,25.0,27.0,12.2,,48.0,9.7,,1011.8,
2017-10-08,27.6,25.0,31.0,7.6,,351.0,6.7,,1011.8,
2017-10-09,28.7,25.0,34.0,16.3,,323.0,9.7,,1009.2,
2017-10-10,27.2,26.0,29.0,76.5,,29.0,14.3,,1007.4,
2017-10-11,25.0,24.0,28.0,48.5,,46.0,11.1,,1010.3,
2017-10-12,27.0,24.0,31.0,8.1,,,5.9,,1010.5,
2017-10-13,25.6,24.0,28.0,15.2,,30.0,11.9,,1010.0,
2017-10-14,26.8,23.0,30.0,0.0,,5.0,10.0,,1008.8,
2017-10-15,26.4,23.0,30.0,,,11.0,13.4,,1008.3,
2017-10-16,20.6,19.0,25.0,4.3,,346.0,10.3,,1010.7,
2017-10-17,21.6,20.0,23.0,0.3,,358.0,13.2,,1014.2,
2017-10-18,21.2,19.0,22.0,1.0,,343.0,8.9,,1015.5,
2017-10-19,24.2,21.0,26.0,0.5,,316.0,7.7,,1014.5,
2017-10-20,26.0,23.0,30.0,0.0,,,6.5,,1013.2,
2017-10-21,24.9,24.0,28.0,,,52.0,9.4,,1013.2,
2017-10-22,24.6,23.0,27.0,,,26.0,8.0,,1013.5,
2017-10-23,23.5,22.0,25.0,,,13.0,9.7,,1016.1,
2017-10-24,23.8,22.0,27.0,,,331.0,7.6,,1018.4,
2017-10-25,25.4,22.0,29.0,,,30.0,5.0,,1017.9,
2017-10-26,25.1,23.0,28.0,0.0,,83.0,4.9,,1016.8,
2017-10-27,26.3,22.0,30.0,0.0,,,5.5,,1014.5,
2017-10-28,26.5,24.0,30.0,,,344.0,6.2,,1015.3,
2017-10-29,25.0,22.0,30.0,,,,8.5,,1018.4,
2017-10-30,22.9,20.0,27.0,,,28.0,13.1,,1021.2,
2017-10-31,21.9,18.0,27.0,,,342.0,6.9,,1019.4,
2017-11-01,22.4,17.0,28.0,,,64.0,4.2,,1016.9,
2017-11-02,23.5,19.0,29.0,,,318.0,6.2,,977.0,
2017-11-03,25.3,19.0,30.0,,,344.0,10.6,,1016.8,
2017-11-04,24.9,23.0,30.0,,,32.0,13.1,,1019.3,
2017-11-05,22.1,21.0,24.0,0.0,,13.0,7.8,,1019.3,
2017-11-06,22.9,20.0,26.0,0.0,,,7.2,,1016.7,
2017-11-07,21.8,20.0,25.0,1.5,,347.0,10.2,,1017.7,
2017-11-08,24.4,21.0,29.0,2.0,,15.0,8.6,,1016.5,
2017-11-09,21.8,21.0,23.0,2.5,,352.0,6.6,,1015.5,
2017-11-10,24.9,22.0,28.0,0.3,,,4.7,,1014.7,
2017-11-11,25.6,22.0,30.0,0.0,,,5.0,,1013.4,
2017-11-12,24.8,22.0,28.0,0.0,,104.0,7.3,,1011.8,
2017-11-13,26.1,22.0,30.0,0.0,,117.0,8.5,,1011.0,
2017-11-14,26.6,23.0,30.0,,,,7.3,,1012.5,
2017-11-15,25.9,24.0,30.0,,,85.0,10.6,,1013.7,
2017-11-16,26.4,24.0,30.0,0.3,,121.0,12.8,,1011.6,
2017-11-17,28.1,24.0,33.0,0.0,,112.0,12.7,,1007.6,
2017-11-18,24.0,22.0,29.0,0.0,,59.0,14.1,,1011.1,
2017-11-19,19.4,19.0,22.0,2.3,,56.0,13.2,,1016.3,
2017-11-20,19.1,18.0,21.0,0.0,,38.0,14.6,,1018.7,
2017-11-21,18.1,16.0,20.0,0.0,,49.0,11.0,,1018.4,
2017-11-22,18.4,17.0,20.0,,,17.0,13.3,,1019.0,
2017-11-23,16.4,15.0,19.0,,,14.0,16.4,,1022.1,
2017-11-24,15.2,13.0,18.0,,,12.0,17.2,,1024.8,
2017-11-25,15.2,14.0,17.0,,,5.0,13.8,,1024.1,
2017-11-26,17.9,14.0,22.0,0.0,,,6.3,,982.1,
2017-11-27,19.2,16.0,22.0,,,,5.8,,1017.6,
2017-11-28,22.5,18.0,26.0,,,,5.0,,1016.6,
2017-11-29,22.4,20.0,26.0,0.0,,,5.0,,1016.4,
2017-11-30,24.2,20.0,28.0,0.0,,,4.7,,1015.8,
2017-12-01,21.3,21.0,23.0,0.0,,32.0,11.8,,1018.1,
2017-12-02,20.2,19.0,23.0,0.0,,,8.1,,980.5,
2017-12-03,20.6,18.0,24.0,,,72.0,6.7,,1017.3,
2017-12-04,21.2,18.0,25.0,,,24.0,10.7,,1018.6,
2017-12-05,19.1,16.0,24.0,,,26.0,10.9,,1019.8,
2017-12-06,20.6,15.0,24.0,0.0,,103.0,9.8,,1016.2,
2017-12-07,19.7,19.0,21.0,0.0,,70.0,6.7,,1016.4,
2017-12-08,17.9,17.0,21.0,2.3,,23.0,12.2,,1021.4,
2017-12-09,17.3,16.0,19.0,0.0,,2.0,9.2,,1019.7,
2017-12-10,17.4,17.0,18.0,0.0,,43.0,6.4,,1018.2,
2017-12-11,16.9,16.0,18.0,0.5,,358.0,6.0,,1018.2,
2017-12-12,15.1,15.0,17.0,0.5,,24.0,8.4,,1017.1,
2017-12-13,15.8,15.0,16.0,0.5,,44.0,7.6,,1014.9,
2017-12-14,16.0,16.0,17.0,0.8,,25.0,11.1,,1016.8,
2017-12-15,17.1,15.0,19.0,0.0,,31.0,11.9,,1019.3,
2017-12-16,16.9,14.0,22.0,0.0,,20.0,15.0,,1025.0,
2017-12-17,14.7,12.0,20.0,,,57.0,10.1,,950.4,
2017-12-18,14.9,10.0,19.0,,,19.0,9.8,,1027.7,
2017-12-19,15.5,11.0,20.0,,,2.0,11.4,,1028.4,
2017-12-20,15.6,11.0,20.0,,,27.0,9.5,,1029.7,
2017-12-21,17.6,12.0,22.0,0.0,,,8.1,,1025.0,
2017-12-22,16.8,15.0,21.0,,,68.0,6.5,,1019.6,
2017-12-23,17.2,14.0,19.0,,,344.0,7.4,,1017.1,
2017-12-24,17.9,15.0,24.0,,,317.0,9.1,,982.5,
2017-12-25,17.1,12.0,24.0,,,,5.4,,1019.4,
2017-12-26,18.0,10.0,23.0,,,,3.9,,1020.0,
2017-12-27,14.6,14.0,17.0,17.0,,328.0,7.7,,1021.2,
2017-12-28,16.6,14.0,18.0,19.8,,329.0,4.1,,1020.8,
2017-12-29,17.9,16.0,19.0,0.0,,,5.0,,1020.2,
2017-12-30,17.9,17.0,20.0,2.5,,19.0,10.8,,1022.0,
2017-12-31,17.2,17.0,19.0,0.0,,11.0,10.6,,1022.2,
2018-01-01,17.7,15.0,19.0,,,38.0,5.3,,1018.4,
2018-01-02,17.5,17.0,18.0,0.0,,66.0,4.6,,1016.8,
2018-01-03,19.7,17.0,22.0,0.8,,75.0,6.5,,1016.3,
2018-01-04,19.8,18.0,21.0,0.8,,76.0,4.8,,1014.3,
2018-01-05,20.5,20.0,21.0,0.8,,122.0,7.7,,1013.1,
2018-01-06,20.3,19.0,22.0,0.0,,133.0,11.4,,973.3,
2018-01-07,20.8,19.0,22.0,0.0,,128.0,12.2,,1010.3,
2018-01-08,14.9,12.0,22.0,0.5,,61.0,18.6,,1014.5,
2018-01-09,12.3,9.0,14.0,3.0,,30.0,11.2,,1024.9,
2018-01-10,14.1,12.0,16.0,0.0,,21.0,8.2,,988.0,
2018-01-11,15.1,12.0,17.0,,,,6.6,,1026.7,
2018-01-12,15.1,13.0,18.0,0.0,,49.0,6.4,,1026.0,
2018-01-13,15.6,13.0,18.0,,,58.0,6.5,,1023.4,
2018-01-14,15.9,14.0,18.0,,,17.0,5.8,,1021.0,
2018-01-15,17.4,15.0,19.0,,,91.0,7.0,,1016.6,
2018-01-16,17.8,16.0,19.0,0.0,,71.0,5.9,,1014.6,
2018-01-17,19.5,18.0,22.0,0.3,,113.0,8.9,,1014.0,
2018-01-18,19.7,17.0,22.0,0.0,,102.0,10.2,,1014.5,
2018-01-19,21.6,18.0,27.0,,,,7.5,,1016.3,
2018-01-20,20.1,17.0,21.0,,,80.0,7.8,,1014.7,
2018-01-21,20.8,19.0,24.0,,,108.0,8.4,,1013.4,
2018-01-22,21.3,20.0,25.0,1.0,,135.0,12.1,,1012.8,
2018-01-23,21.4,19.0,26.0,0.0,,118.0,12.4,,1012.0,
2018-01-24,22.1,19.0,25.0,0.0,,118.0,16.9,,1010.4,
2018-01-25,23.3,21.0,27.0,,,125.0,18.8,,1010.3,
2018-01-26,20.7,19.0,23.0,0.0,,122.0,18.2,,1012.6,
2018-01-27,16.9,16.0,19.0,1.3,,103.0,14.6,,1012.0,
2018-01-28,13.1,12.0,16.0,4.6,,48.0,19.0,,1013.4,
2018-01-29,11.9,11.0,15.0,0.3,,37.0,17.2,,982.7,
2018-01-30,11.2,10.0,13.0,0.0,,35.0,11.8,,1020.5,
2018-01-31,12.4,9.0,14.0,0.0,,357.0,13.3,,,
2018-02-01,14.2,11.0,17.0,0.0,,76.0,8.3,,1022.0,
2018-02-02,13.6,13.0,15.0,0.0,,19.0,11.0,,1025.6,
2018-02-03,14.3,12.0,17.0,0.0,,355.0,10.8,,987.6,
2018-02-04,13.6,12.0,15.0,0.0,,44.0,12.4,,1025.3,
2018-02-05,12.1,11.0,15.0,0.0,,3.0,10.5,,1027.8,
2018-02-06,13.7,10.0,16.0,0.0,,88.0,5.8,,1023.6,
2018-02-07,13.8,12.0,15.0,0.0,,44.0,9.4,,982.6,
2018-02-08,14.3,12.0,17.0,,,50.0,8.1,,980.4,
2018-02-09,16.3,10.0,19.0,,,84.0,8.6,,1013.8,
2018-02-10,16.8,15.0,19.0,0.0,,69.0,6.2,,1016.6,
2018-02-11,15.1,15.0,17.0,0.3,,45.0,12.4,,1022.5,
2018-02-12,14.3,13.0,15.0,0.0,,23.0,10.4,,949.6,
2018-02-13,16.0,14.0,19.0,0.0,,40.0,6.6,,1022.8,
2018-02-14,18.3,13.0,21.0,,,115.0,10.7,,1016.5,
2018-02-15,20.1,17.0,22.0,,,90.0,8.2,,1014.0,
2018-02-16,20.8,19.0,24.0,0.3,,,6.5,,1014.6,
2018-02-17,20.9,19.0,24.0,,,111.0,9.7,,1014.0,
2018-02-18,20.9,18.0,23.0,,,117.0,13.1,,1014.5,
2018-02-19,21.9,20.0,24.0,1.5,,137.0,11.6,,1014.0,
2018-02-20,22.9,21.0,25.0,0.8,,134.0,12.6,,1012.2,
2018-02-21,22.4,21.0,25.0,1.0,,131.0,13.8,,1011.6,
2018-02-22,16.9,16.0,22.0,2.8,,83.0,17.8,,1015.4,
2018-02-23,16.1,14.0,18.0,0.3,,74.0,11.4,,1019.1,
2018-02-24,17.2,15.0,18.0,0.0,,,5.1,,1017.8,
2018-02-25,18.9,17.0,20.0,1.8,,,6.1,,1018.5,
2018-02-26,19.2,18.0,21.0,0.5,,72.0,7.7,,1017.6,
2018-02-27,20.2,18.0,23.0,0.0,,124.0,11.2,,1013.6,
2018-02-28,22.6,20.0,25.0,0.0,,134.0,10.1,,974.5,
2018-03-01,23.2,21.0,27.0,0.0,,124.0,15.7,,1009.4,
2018-03-02,23.4,21.0,26.0,0.0,,122.0,15.0,,932.3,
2018-03-03,24.2,22.0,27.0,0.5,,114.0,14.9,,1006.7,
2018-03-04,25.2,23.0,29.0,0.0,,102.0,14.5,,1006.2,
2018-03-05,25.7,23.0,30.0,,,112.0,13.2,,971.3,
2018-03-06,25.2,23.0,28.0,,,129.0,15.8,,1012.0,
2018-03-07,23.4,23.0,28.0,0.5,,117.0,13.6,,1012.8,
2018-03-08,18.9,16.0,22.0,4.8,,34.0,19.3,,1020.3,
2018-03-09,18.9,15.0,24.0,0.0,,73.0,10.4,,1022.3,
2018-03-10,18.4,14.0,23.0,,,116.0,10.5,,1020.2,
2018-03-11,19.8,14.0,23.0,,,107.0,9.1,,1018.9,
2018-03-12,18.5,17.0,20.0,0.0,,276.0,7.7,,1017.3,
2018-03-13,20.1,18.0,23.0,0.3,,166.0,10.4,,1014.0,
2018-03-14,21.9,19.0,25.0,0.0,,123.0,13.0,,1011.6,
2018-03-15,23.2,20.0,27.0,0.0,,127.0,12.6,,972.2,
2018-03-16,22.9,21.0,24.0,,,107.0,13.1,,1012.3,
2018-03-17,23.8,21.0,27.0,0.0,,135.0,16.6,,973.9,
2018-03-18,22.7,21.0,23.0,20.8,,118.0,13.4,,1011.9,
2018-03-19,24.2,22.0,28.0,10.7,,102.0,11.8,,971.2,
2018-03-20,21.9,19.0,27.0,0.0,,95.0,13.0,,1013.9,
2018-03-21,20.4,18.0,24.0,,,98.0,9.7,,1017.1,
2018-03-22,20.6,17.0,24.0,,,87.0,7.4,,1016.3,
2018-03-23,21.6,17.0,25.0,,,109.0,10.6,,1016.3,
2018-03-24,22.1,20.0,25.0,0.0,,141.0,9.8,,1015.9,
2018-03-25,21.9,21.0,23.0,0.0,,90.0,7.0,,1017.2,
2018-03-26,22.7,21.0,25.0,0.0,,212.0,7.0,,,
2018-03-27,23.4,21.0,26.0,0.0,,132.0,8.6,,1015.3,
2018-03-28,23.7,21.0,26.0,0.0,,127.0,14.2,,1012.0,
2018-03-29,24.4,22.0,28.0,0.0,,122.0,12.8,,1011.8,
2018-03-30,24.3,23.0,27.0,0.0,,111.0,12.7,,1013.3,
2018-03-31,24.6,21.0,28.0,0.0,,124.0,10.4,,1013.8,
2018-04-01,24.5,22.0,28.0,0.0,,121.0,11.7,,1013.5,
2018-04-02,25.1,21.0,30.0,0.0,,102.0,12.4,,974.3,
2018-04-03,24.7,22.0,28.0,0.0,,120.0,14.1,,1011.3,
2018-04-04,24.9,21.0,28.0,,,116.0,12.0,,1010.6,
2018-04-05,24.9,22.0,28.0,,,131.0,12.7,,1009.0,
2018-04-06,20.1,19.0,24.0,11.7,,42.0,16.9,,1016.2,
2018-04-07,18.8,16.0,22.0,0.0,,37.0,12.1,,,
2018-04-08,20.3,14.0,25.0,,,,8.3,,1020.5,
2018-04-09,21.9,15.0,27.0,,,101.0,13.2,,1015.4,
2018-04-10,23.2,19.0,26.0,,,129.0,14.6,,1011.8,
2018-04-11,24.2,22.0,27.0,,,140.0,10.9,,1008.7,
2018-04-12,25.2,23.0,27.0,0.0,,128.0,12.6,,1006.7,
2018-04-13,25.1,24.0,26.0,0.0,,114.0,10.4,,1007.4,
2018-04-14,24.6,24.0,28.0,0.3,,87.0,9.7,,1008.3,
2018-04-15,20.6,20.0,25.0,12.7,,35.0,12.7,,1014.0,
2018-04-16,21.0,18.0,24.0,2.8,,340.0,9.0,,1016.4,
2018-04-17,22.6,20.0,27.0,0.0,,82.0,8.2,,1016.3,
2018-04-18,23.6,18.0,28.0,0.0,,,8.4,,1014.3,
2018-04-19,24.1,20.0,28.0,0.0,,96.0,9.5,,1011.5,
2018-04-20,26.3,23.0,31.0,0.0,,140.0,15.4,,1009.5,
2018-04-21,27.2,24.0,31.0,0.0,,135.0,19.5,,1008.1,
2018-04-22,26.7,25.0,30.0,0.0,,124.0,17.7,,1007.0,
2018-04-23,27.1,25.0,31.0,0.0,,114.0,13.8,,1005.5,
2018-04-24,27.3,26.0,29.0,0.3,,117.0,10.4,,1007.7,
2018-04-25,23.1,22.0,27.0,50.0,,86.0,9.6,,1009.8,
2018-04-26,24.8,23.0,28.0,0.0,,66.0,10.4,,973.5,
2018-04-27,23.8,22.0,25.0,78.2,,345.0,10.6,,1014.6,
2018-04-28,24.6,23.0,26.0,0.8,,25.0,6.0,,1013.5,
2018-04-29,25.2,24.0,28.0,0.0,,127.0,9.0,,1010.9,
2018-04-30,27.4,23.0,32.0,0.0,,114.0,12.6,,1009.9,
2018-05-01,28.6,24.9,33.0,,,114.0,12.7,,1009.7,
2018-05-02,25.2,24.0,29.0,5.8,,59.0,10.9,,1011.3,
2018-05-03,26.6,24.0,29.0,4.1,,,6.1,,,
2018-05-04,27.9,25.0,32.0,0.8,,130.0,11.2,,1011.8,
2018-05-05,28.0,25.0,32.0,1.5,,137.0,16.5,,1010.9,
2018-05-06,29.2,27.0,33.0,0.0,,131.0,14.0,,1007.3,
2018-05-07,31.3,27.0,36.0,,,144.0,10.3,,1003.2,
2018-05-08,30.1,27.0,34.0,,,77.0,13.8,,,
2018-05-09,29.2,27.0,34.0,0.0,,109.0,13.8,,1007.3,
2018-05-10,28.1,24.0,31.0,0.3,,114.0,15.4,,1009.7,
2018-05-11,27.1,24.0,32.0,4.6,,133.0,16.3,,1008.8,
2018-05-12,26.6,23.0,32.0,3.3,,97.0,10.0,,1009.4,
2018-05-13,27.4,23.0,31.0,108.5,,96.0,8.3,,1009.7,
2018-05-14,28.6,25.0,34.0,3.0,,123.0,12.3,,1007.8,
2018-05-15,30.3,24.0,35.0,0.0,,122.0,14.3,,,
2018-05-16,30.3,27.0,35.0,,,123.0,16.3,,1004.0,
2018-05-17,30.3,27.0,36.0,,,106.0,14.7,,1003.6,
2018-05-18,28.9,24.0,36.0,9.7,,102.0,12.3,,1004.3,
2018-05-19,29.2,24.0,34.0,3.8,,74.0,11.1,,1005.1,
2018-05-20,30.0,26.0,35.0,19.8,,113.0,15.1,,1005.7,
2018-05-21,29.0,27.0,33.0,0.0,,132.0,15.2,,1007.1,
2018-05-22,29.9,26.0,34.0,,,125.0,11.8,,1008.7,
2018-05-23,30.1,26.0,35.0,,,130.0,12.3,,1008.7,
2018-05-24,30.6,26.0,35.0,,,129.0,16.7,,1006.4,
2018-05-25,31.6,28.0,36.0,,,141.0,12.7,,1003.8,
2018-05-26,30.8,27.0,36.0,,,102.0,12.9,,1004.3,
